,Name,user_id,product_id,rating,times_stamps,offers
2208,Advik Dubey,A3CLWR1UUZT6TG,B000SIFHZM,5.0,1330128000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
2209,Advik Dubey,A3CLWR1UUZT6TG,B000Y9LYCU,5.0,1271116800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
2210,Advik Dubey,A3CLWR1UUZT6TG,B001ELJ9QK,4.0,1252022400,"""BOGO 50% off on all dresses."""
2211,Advik Dubey,A3CLWR1UUZT6TG,B001H31MB0,1.0,1377648000,"""Tag a friend and both of you get a 15% discount code."""
2212,Advik Dubey,A3CLWR1UUZT6TG,B001Q3M4KO,5.0,1271116800,"""Tag a friend and both of you get a 15% discount code."""
2213,Advik Dubey,A3CLWR1UUZT6TG,B001TLEXES,5.0,1387929600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
2214,Advik Dubey,A3CLWR1UUZT6TG,B0034XDTF8,5.0,1275264000,"""Birthday month exclusive: 10% off for all August birthdays."""
2215,Advik Dubey,A3CLWR1UUZT6TG,B0036WT4JW,3.0,1287014400,"""Get 20% off on all orders this weekend!"""
2216,Advik Dubey,A3CLWR1UUZT6TG,B003ES5ZUU,5.0,1401494400,"""Enjoy free shipping on orders over $25."""
2217,Advik Dubey,A3CLWR1UUZT6TG,B003N6UINC,5.0,1365379200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2218,Advik Dubey,A3CLWR1UUZT6TG,B003ZX8B3W,2.0,1289088000,"""Get 20% off on all orders this weekend!"""
2219,Advik Dubey,A3CLWR1UUZT6TG,B004AFFZNI,5.0,1384473600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2220,Advik Dubey,A3CLWR1UUZT6TG,B004CLYJ0K,3.0,1387929600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
2221,Advik Dubey,A3CLWR1UUZT6TG,B004FLL5AY,5.0,1323302400,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
2222,Advik Dubey,A3CLWR1UUZT6TG,B004I5BUSO,4.0,1379376000,"""Limited stock remaining: Clearance items must go!"""
2223,Advik Dubey,A3CLWR1UUZT6TG,B004MPQY9A,5.0,1380067200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
2224,Advik Dubey,A3CLWR1UUZT6TG,B004RKQMCY,5.0,1402272000,"""Enjoy free shipping on orders over $25."""
2225,Advik Dubey,A3CLWR1UUZT6TG,B004SBBD8U,3.0,1387670400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2226,Advik Dubey,A3CLWR1UUZT6TG,B0053NBLFW,5.0,1330128000,"""Take $20 off your next purchase."""
2227,Advik Dubey,A3CLWR1UUZT6TG,B0057AVXJA,1.0,1325376000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
2228,Advik Dubey,A3CLWR1UUZT6TG,B005DIBFYE,5.0,1373587200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2229,Advik Dubey,A3CLWR1UUZT6TG,B005DIBHA6,5.0,1330128000,"""Buy one, get one 50% off."""
2230,Advik Dubey,A3CLWR1UUZT6TG,B005GRFTMQ,4.0,1353456000,"""Free express shipping for a limited time."""
2231,Advik Dubey,A3CLWR1UUZT6TG,B005J4C820,5.0,1386892800,"""Take $20 off your next purchase."""
2232,Advik Dubey,A3CLWR1UUZT6TG,B005JHF5RM,1.0,1359244800,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
2233,Advik Dubey,A3CLWR1UUZT6TG,B005NC8BF6,5.0,1387670400,"""Upgrade your phone and get a free case and screen protector."""
2234,Advik Dubey,A3CLWR1UUZT6TG,B005WY3TD4,5.0,1384387200,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
2235,Advik Dubey,A3CLWR1UUZT6TG,B006QB1RPY,5.0,1359849600,"""Limited-time offer: 50% off until midnight!"""
2236,Advik Dubey,A3CLWR1UUZT6TG,B006TLMNAE,5.0,1386115200,"""Save $10 when you spend $50 or more."""
2237,Advik Dubey,A3CLWR1UUZT6TG,B0077RKBSK,5.0,1359244800,"""Birthday month exclusive: 10% off for all August birthdays."""
2238,Advik Dubey,A3CLWR1UUZT6TG,B007COEPO4,5.0,1386115200,"""Tag a friend and both of you get a 15% discount code."""
2239,Advik Dubey,A3CLWR1UUZT6TG,B007J4BOWI,5.0,1386115200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
2240,Advik Dubey,A3CLWR1UUZT6TG,B007STXHTM,5.0,1365465600,"""Tag a friend and both of you get a 15% discount code."""
2241,Advik Dubey,A3CLWR1UUZT6TG,B007ZW548E,5.0,1386892800,"""Welcome to our store! New customers get 15% off their first order."""
2242,Advik Dubey,A3CLWR1UUZT6TG,B008LCVREM,5.0,1384473600,"""Buy one, get one 50% off."""
2243,Advik Dubey,A3CLWR1UUZT6TG,B0093HGD2K,5.0,1392076800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
2244,Advik Dubey,A3CLWR1UUZT6TG,B0095RONNE,5.0,1386201600,"""Welcome to our store! New customers get 15% off their first order."""
2245,Advik Dubey,A3CLWR1UUZT6TG,B0097BEFYA,3.0,1395878400,"""Buy one, get one 50% off."""
2246,Advik Dubey,A3CLWR1UUZT6TG,B0099CHEAY,5.0,1359244800,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2247,Advik Dubey,A3CLWR1UUZT6TG,B00A3S4DT8,5.0,1405036800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2248,Advik Dubey,A3CLWR1UUZT6TG,B00A6B3Z4G,5.0,1365379200,"""Buy a laptop, mouse, and bag together and save 15%."""
2249,Advik Dubey,A3CLWR1UUZT6TG,B00B2PHSIY,5.0,1365465600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2250,Advik Dubey,A3CLWR1UUZT6TG,B00BBPIZEG,5.0,1382486400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
2251,Advik Dubey,A3CLWR1UUZT6TG,B00BQ5KHJW,5.0,1379376000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2252,Advik Dubey,A3CLWR1UUZT6TG,B00CUACTKM,1.0,1402272000,"""Give $10, get $10 when you refer a friend."""
2253,Advik Dubey,A3CLWR1UUZT6TG,B00DR0PDNE,5.0,1390089600,"""Birthday month exclusive: 10% off for all August birthdays."""
2254,Advik Dubey,A3CLWR1UUZT6TG,B00EBPNDEK,5.0,1386201600,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
2255,Advik Dubey,A3CLWR1UUZT6TG,B00FSL31A2,5.0,1405468800,"""Get 20% off on all orders this weekend!"""
2256,Advik Dubey,A3CLWR1UUZT6TG,B00GLJBTQ8,5.0,1401235200,"""Subscribe to our newsletter and receive 10% off your first order."""
2257,Advik Dubey,A3CLWR1UUZT6TG,B00GUZEZL4,5.0,1404345600,"""Get 20% off on all orders this weekend!"""
2258,Advik Dubey,A3CLWR1UUZT6TG,B00IA9LQK6,4.0,1404518400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2259,Mamooty Krish,A12ZCHX2T8Z952,0972683275,5.0,1326153600,"""Upgrade your phone and get a free case and screen protector."""
2260,Mamooty Krish,A12ZCHX2T8Z952,B006FNCWSY,5.0,1326585600,"""Free express shipping for a limited time."""
2261,Zara Swaminathan,A3GJT8MVRII6PJ,0972683275,5.0,1386374400,"""Upgrade your phone and get a free case and screen protector."""
2262,Vedika Kara,A38DTJURWNUQTZ,0972683275,5.0,1296432000,"""Upgrade your phone and get a free case and screen protector."""
2263,Zeeshan Sastry,A1V8UZ63FQD382,0972683275,5.0,1376870400,"""Upgrade your phone and get a free case and screen protector."""
2264,Zeeshan Sastry,A1V8UZ63FQD382,B00000JBUS,5.0,960595200,"""Buy one, get one 50% off."""
2265,Zeeshan Sastry,A1V8UZ63FQD382,B002HJ9PTO,5.0,1266537600,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
2266,Zeeshan Sastry,A1V8UZ63FQD382,B003DOG6IK,4.0,1376870400,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
2267,Zeeshan Sastry,A1V8UZ63FQD382,B004M8SVGQ,2.0,1308096000,"""Welcome to our store! New customers get 15% off their first order."""
2268,Zeeshan Sastry,A1V8UZ63FQD382,B004W7DQL2,4.0,1309478400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
2269,Lavanya Krishnan,A2IKPO861L8O90,0972683275,5.0,1392076800,"""Upgrade your phone and get a free case and screen protector."""
2270,Manjari Keer,A3Q7DHKIU7TMBI,0972683275,4.0,1357171200,"""Upgrade your phone and get a free case and screen protector."""
2271,Manjari Keer,A3Q7DHKIU7TMBI,B0002L5R78,5.0,1357171200,"""BOGO 50% off on all dresses."""
2272,Manjari Keer,A3Q7DHKIU7TMBI,B004VRJ3EC,5.0,1357171200,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2273,Manjari Keer,A3Q7DHKIU7TMBI,B00BQ5RY1G,1.0,1388361600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2274,Manjari Keer,A3Q7DHKIU7TMBI,B00E6ONJJU,5.0,1388361600,"""Exclusive offer for our loyal customers: 20% off your next visit."""
2275,Tara Tiwari,AT138NK1P69KO,0972683275,3.0,1337040000,"""Upgrade your phone and get a free case and screen protector."""
2276,Nitara Kannan,A2ACJSHEC2RZVZ,0972683275,4.0,1360281600,"""Upgrade your phone and get a free case and screen protector."""
2277,Baiju Jani,A28INZ2FGLBOZO,0972683275,4.0,1362614400,"""Upgrade your phone and get a free case and screen protector."""
2278,Azad Saha,AOOQGCJEV25VT,0972683275,5.0,1355184000,"""Upgrade your phone and get a free case and screen protector."""
2279,Azad Saha,AOOQGCJEV25VT,B0002GUBIS,5.0,1355184000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2280,Azad Saha,AOOQGCJEV25VT,B000BGRS8K,5.0,1347062400,"""First-time buyers: Take $5 off your initial purchase."""
2281,Azad Saha,AOOQGCJEV25VT,B000S7AQF4,5.0,1347062400,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2282,Azad Saha,AOOQGCJEV25VT,B000UC3COY,4.0,1347062400,"""Subscribe to our newsletter and receive 10% off your first order."""
2283,Azad Saha,AOOQGCJEV25VT,B002P35JMO,5.0,1355184000,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
2284,Azad Saha,AOOQGCJEV25VT,B003N7P6TC,5.0,1357257600,"""Buy one, get one 50% off."""
2285,Azad Saha,AOOQGCJEV25VT,B006EWUO22,5.0,1357257600,"""Tag a friend and both of you get a 15% discount code."""
2286,Azad Saha,AOOQGCJEV25VT,B006SMJ34I,5.0,1347062400,"""Buy one, get one 50% off."""
2287,Azad Saha,AOOQGCJEV25VT,B007RESFHM,4.0,1354147200,"""Buy one pair of shoes, get a second pair free."""
2288,Azad Saha,AOOQGCJEV25VT,B007RIFKUS,5.0,1357257600,"""Subscribe to our newsletter and receive 10% off your first order."""
2289,Azad Saha,AOOQGCJEV25VT,B0083U94D8,5.0,1357257600,"""Take $20 off your next purchase."""
2290,Azad Saha,AOOQGCJEV25VT,B008RJZQSW,5.0,1357257600,"""Limited stock remaining: Clearance items must go!"""
2291,Azad Saha,AOOQGCJEV25VT,B008RWT2IY,2.0,1357257600,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
2292,Azad Saha,AOOQGCJEV25VT,B00966IREK,1.0,1357257600,"""Take $20 off your next purchase."""
2293,Vedika Shroff,A2IRDF393ZKDN8,0972683275,5.0,1297382400,"""Upgrade your phone and get a free case and screen protector."""
2294,Vedika Gara,A24OHQK700QEIW,0972683275,5.0,1335916800,"""Upgrade your phone and get a free case and screen protector."""
2295,Vedika Gara,A24OHQK700QEIW,B000I1EYK8,3.0,1320019200,"""First-time buyers: Take $5 off your initial purchase."""
2296,Vedika Gara,A24OHQK700QEIW,B001HTX1XQ,4.0,1335916800,"""Welcome to our store! New customers get 15% off their first order."""
2297,Vedika Gara,A24OHQK700QEIW,B002ZAVVHY,3.0,1396742400,"""Limited stock remaining: Clearance items must go!"""
2298,Vedika Gara,A24OHQK700QEIW,B003UUM36Q,3.0,1380758400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
2299,Hazel Thaman,A3T3M5EYGCWSUA,0972683275,5.0,1309564800,"""Upgrade your phone and get a free case and screen protector."""
2300,Hazel Thaman,A3T3M5EYGCWSUA,B000067SC4,1.0,1295740800,"""Exclusive offer for our loyal customers: 20% off your next visit."""
2301,Hazel Thaman,A3T3M5EYGCWSUA,B000W9DJ1Q,5.0,1280361600,"""Exclusive offer for our loyal customers: 20% off your next visit."""
2302,Hazel Thaman,A3T3M5EYGCWSUA,B001F51G16,3.0,1343088000,"""Upgrade your phone and get a free case and screen protector."""
2303,Hazel Thaman,A3T3M5EYGCWSUA,B003HFCDLY,5.0,1311811200,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2304,Hazel Thaman,A3T3M5EYGCWSUA,B005TJMI5W,5.0,1328400000,"""Upgrade your phone and get a free case and screen protector."""
2305,Divij Sheth,A17TBWDFNK675R,0972683275,5.0,1325116800,"""Upgrade your phone and get a free case and screen protector."""
2306,Divij Sheth,A17TBWDFNK675R,B001GS8FZM,5.0,1314230400,"""Buy one pair of shoes, get a second pair free."""
2307,Divij Sheth,A17TBWDFNK675R,B003ES5ZUU,5.0,1310774400,"""Enjoy free shipping on orders over $25."""
2308,Divij Sheth,A17TBWDFNK675R,B004SAR998,5.0,1325116800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2309,Vedika Jayaraman,A3P5CV06QLXGRF,0972683275,1.0,1324857600,"""Upgrade your phone and get a free case and screen protector."""
2310,Vedika Jayaraman,A3P5CV06QLXGRF,B00E1TMDVA,1.0,1397088000,"""Welcome to our store! New customers get 15% off their first order."""
2311,Pari Bassi,A1P7CE4XXWG8WJ,0972683275,4.0,1323302400,"""Upgrade your phone and get a free case and screen protector."""
2312,Shanaya Dani,A1PUB1SLAFU555,0972683275,5.0,1373414400,"""Upgrade your phone and get a free case and screen protector."""
2313,Nakul Sidhu,A5ABV0IOAM9YO,0972683275,5.0,1386720000,"""Upgrade your phone and get a free case and screen protector."""
2314,Shlok Shenoy,A3SWF9UXQAEK9Q,0972683275,5.0,1372291200,"""Upgrade your phone and get a free case and screen protector."""
2315,Ehsaan Bajaj,A24NAL80DJU0B8,0972683275,5.0,1349740800,"""Upgrade your phone and get a free case and screen protector."""
2316,Saksham Andra,A1WI6CDE40JSDZ,0972683275,5.0,1356912000,"""Upgrade your phone and get a free case and screen protector."""
2317,Saksham Andra,A1WI6CDE40JSDZ,B0090A5EHA,4.0,1364083200,"""Exclusive offer for our loyal customers: 20% off your next visit."""
2318,Nirvi Sachdev,A1V4GFB3HKFZ2T,0972683275,5.0,1346716800,"""Upgrade your phone and get a free case and screen protector."""
2319,Manjari Sunder,A2K4HQA1K0CVGP,0972683275,4.0,1323043200,"""Upgrade your phone and get a free case and screen protector."""
2320,Yuvaan Sem,A2HWFK6TC9SGV,0972683275,5.0,1359331200,"""Upgrade your phone and get a free case and screen protector."""
2321,Yuvaan Sem,A2HWFK6TC9SGV,B000V0BV52,5.0,1359331200,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
2322,Ela Varghese,A2EPTJFNJSHUCU,0972683275,5.0,1387670400,"""Upgrade your phone and get a free case and screen protector."""
2323,Ela Varghese,A2EPTJFNJSHUCU,B0032GMWNM,5.0,1387670400,"""Exclusive offer for our loyal customers: 20% off your next visit."""
2324,Ela Varghese,A2EPTJFNJSHUCU,B004HR42LK,5.0,1384300800,"""Save $10 when you spend $50 or more."""
2325,Ela Varghese,A2EPTJFNJSHUCU,B00609B3J2,5.0,1376524800,"""Subscribe to our newsletter and receive 10% off your first order."""
2326,Ela Varghese,A2EPTJFNJSHUCU,B0077197RM,5.0,1376524800,"""Save $10 when you spend $50 or more."""
2327,Ela Varghese,A2EPTJFNJSHUCU,B00BUQB2VY,5.0,1381622400,"""Subscribe to our newsletter and receive 10% off your first order."""
2328,Ishita Mandal,A38FGQVJM18OWV,0972683275,1.0,1291161600,"""Upgrade your phone and get a free case and screen protector."""
2329,Ishita Mandal,A38FGQVJM18OWV,B000V4PZCI,5.0,1223683200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2330,Ishita Mandal,A38FGQVJM18OWV,B003KGZTKW,5.0,1315958400,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
2331,Ishita Mandal,A38FGQVJM18OWV,B00AQUMZRA,5.0,1405728000,"""Buy one, get one 50% off."""
2332,Ishita Mandal,A38FGQVJM18OWV,B00GEBTFNM,5.0,1405728000,"""Get 20% off on all orders this weekend!"""
2333,Ryan Karan,A1CA40102FA5N0,0972683275,5.0,1395446400,"""Upgrade your phone and get a free case and screen protector."""
2334,Ryan Karan,A1CA40102FA5N0,B005WXI3H2,5.0,1395273600,"""Free express shipping for a limited time."""
2335,Ryan Karan,A1CA40102FA5N0,B009B0MZ1M,5.0,1395273600,"""Buy one pair of shoes, get a second pair free."""
2336,Ryan Karan,A1CA40102FA5N0,B009I2TP7K,5.0,1400025600,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2337,Ryan Karan,A1CA40102FA5N0,B00AANMVNQ,5.0,1395273600,"""Birthday month exclusive: 10% off for all August birthdays."""
2338,Ryan Karan,A1CA40102FA5N0,B00IGDJOW8,5.0,1396396800,"""Subscribe to our newsletter and receive 10% off your first order."""
2339,Nishith Kanda,A3586I23X68J59,0972683275,5.0,1284508800,"""Upgrade your phone and get a free case and screen protector."""
2340,Misha Choudhary,A3TH91PK3IABQU,0972683275,1.0,1312588800,"""Upgrade your phone and get a free case and screen protector."""
2341,Tiya Aurora,A22E1RM28FZZP2,0972683275,5.0,1335225600,"""Upgrade your phone and get a free case and screen protector."""
2342,Tiya Aurora,A22E1RM28FZZP2,B001KWH244,1.0,1236297600,"""Take $20 off your next purchase."""
2343,Tiya Aurora,A22E1RM28FZZP2,B00857INEA,2.0,1384905600,"""Limited-time offer: 50% off until midnight!"""
2344,Ivana Sen,A12PFARGH9ELDI,0972683275,5.0,1377734400,"""Upgrade your phone and get a free case and screen protector."""
2345,Ivana Sen,A12PFARGH9ELDI,B001DFZ5HO,5.0,1377734400,"""Subscribe to our newsletter and receive 10% off your first order."""
2346,Ivana Sen,A12PFARGH9ELDI,B002U6KT8U,4.0,1377734400,"""Tag a friend and both of you get a 15% discount code."""
2347,Ivana Sen,A12PFARGH9ELDI,B0083Q3NOS,4.0,1377734400,"""Tag a friend and both of you get a 15% discount code."""
2348,Ivana Sen,A12PFARGH9ELDI,B0099CHEAY,5.0,1367971200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2349,Ivana Sen,A12PFARGH9ELDI,B00AUILH8Q,3.0,1377734400,"""Upgrade your phone and get a free case and screen protector."""
2350,Armaan Agate,A20RYSHYDK9M6,0972683275,4.0,1288656000,"""Upgrade your phone and get a free case and screen protector."""
2351,Zara Andra,A16Q3CV7TCFO4E,0972683275,3.0,1326153600,"""Upgrade your phone and get a free case and screen protector."""
2352,Zara Andra,A16Q3CV7TCFO4E,B002KJQHXS,4.0,1325980800,"""First-time buyers: Take $5 off your initial purchase."""
2353,Zara Andra,A16Q3CV7TCFO4E,B004T1YA5M,5.0,1325980800,"""Buy one, get one 50% off."""
2354,Dhanuk Bir,A1P560UNX4SBE7,0972683275,5.0,1382400000,"""Upgrade your phone and get a free case and screen protector."""
2355,Dhanuk Bir,A1P560UNX4SBE7,B00009QORF,5.0,1295395200,"""Tag a friend and both of you get a 15% discount code."""
2356,Dhanuk Bir,A1P560UNX4SBE7,B0000CC7A9,5.0,1295395200,"""Save $10 when you spend $50 or more."""
2357,Dhanuk Bir,A1P560UNX4SBE7,B0002VMV2M,1.0,1295395200,"""Buy one, get one 50% off."""
2358,Dhanuk Bir,A1P560UNX4SBE7,B000VABPAI,5.0,1225324800,"""Buy a laptop, mouse, and bag together and save 15%."""
2359,Dhanuk Bir,A1P560UNX4SBE7,B001PLEHRA,5.0,1295395200,"""First-time buyers: Take $5 off your initial purchase."""
2360,Dhanuk Bir,A1P560UNX4SBE7,B002MAPRYU,5.0,1295395200,"""Enjoy free shipping on orders over $25."""
2361,Dhanuk Bir,A1P560UNX4SBE7,B005NB9RFK,5.0,1382400000,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2362,Dhanuk Bir,A1P560UNX4SBE7,B006I5MKZY,5.0,1398988800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2363,Dhanuk Bir,A1P560UNX4SBE7,B008EQYRRY,5.0,1398988800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
2364,Vivaan Mand,A28RVT20CEXA8B,0972683275,4.0,1295654400,"""Upgrade your phone and get a free case and screen protector."""
2365,Vivaan Mand,A28RVT20CEXA8B,B000IMC16G,5.0,1295654400,"""Free express shipping for a limited time."""
2366,Vivaan Mand,A28RVT20CEXA8B,B000V2BYJI,5.0,1279065600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
2367,Vivaan Mand,A28RVT20CEXA8B,B002L6HDSI,5.0,1295654400,"""Limited-time offer: 50% off until midnight!"""
2368,Vivaan Mand,A28RVT20CEXA8B,B002M3SOC4,5.0,1270684800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
2369,Vivaan Mand,A28RVT20CEXA8B,B002WC6JFO,5.0,1270684800,"""Last chance to grab items at clearance prices. Up to 70% off!"""
2370,Vivaan Mand,A28RVT20CEXA8B,B0038KUYLO,5.0,1295654400,"""Give $10, get $10 when you refer a friend."""
2371,Indrans Bera,A27OMVFGJXH1VB,0972683275,5.0,1360886400,"""Upgrade your phone and get a free case and screen protector."""
2372,Indrans Bera,A27OMVFGJXH1VB,B0002KR0ZG,5.0,1363996800,"""Subscribe to our newsletter and receive 10% off your first order."""
2373,Indrans Bera,A27OMVFGJXH1VB,B0007L8ANQ,1.0,1352505600,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
